basis,sample,series,ref_year,unweighted,weighted,n_countries,pop_coverage
filled,common_ex_ci,PIP_consinc_wb,2013,0.4437932485,0.4461639223,169,0.6043442019
filled,common_ex_ci,PIP_consinc_wb,2014,0.4419474685,0.446070479,169,0.6051587065
filled,common_ex_ci,PIP_consinc_wb,2015,0.4403032319,0.4462139505,169,0.6061145358
filled,common_ex_ci,PIP_consinc_wb,2016,0.437970548,0.4445951148,169,0.607062804
filled,common_ex_ci,PIP_consinc_wb,2017,0.4345737683,0.4419559149,169,0.6080129399
filled,common_ex_ci,PIP_consinc_wb,2018,0.432514631,0.4417915379,169,0.6091801156
filled,common_ex_ci,PIP_consinc_wb,2019,0.4292083237,0.4392575567,169,0.6104712054
filled,common_ex_ci,PIP_consinc_wb,2020,0.4278706362,0.4335910061,169,0.6117820229
filled,common_ex_ci,PIP_consinc_wb,2021,0.4252431398,0.4323444366,169,0.6132752479
filled,common_ex_ci,PIP_consinc_wb,2022,0.4228787077,0.4313752688,169,0.6148753855
filled,common_ex_ci,PIP_consinc_wb,2023,0.4219402048,0.4315114847,169,0.6165015511
filled,common_ex_ci,PIP_consinc_wb,2024,0.4208797281,0.4304679676,169,0.6181903146
filled,common_ex_ci,PIP_topadj,1990,0.5206229778,0.5114084845,169,0.5965534888
filled,common_ex_ci,PIP_topadj,1991,0.5222788258,0.5115947174,169,0.5963295799
filled,common_ex_ci,PIP_topadj,1992,0.5228475429,0.511747865,169,0.5961744785
filled,common_ex_ci,PIP_topadj,1993,0.5265383686,0.5183453665,169,0.5958656669
filled,common_ex_ci,PIP_topadj,1994,0.5286484387,0.521771103,169,0.595687102
filled,common_ex_ci,PIP_topadj,1995,0.5311812208,0.5252968098,169,0.5956198309
filled,common_ex_ci,PIP_topadj,1996,0.5325085683,0.5297783265,169,0.5955811372
filled,common_ex_ci,PIP_topadj,1997,0.5335700232,0.5267824923,169,0.5956258524
filled,common_ex_ci,PIP_topadj,1998,0.5371018554,0.525849403,169,0.5957512747
filled,common_ex_ci,PIP_topadj,1999,0.5344025329,0.5243632728,169,0.5959621475
filled,common_ex_ci,PIP_topadj,2000,0.5364272452,0.5274970352,169,0.5962415076
filled,common_ex_ci,PIP_topadj,2001,0.5365773915,0.5269519308,169,0.5965293604
filled,common_ex_ci,PIP_topadj,2002,0.5351830366,0.5255351629,169,0.5968410732
filled,common_ex_ci,PIP_topadj,2003,0.5351634992,0.5263377281,169,0.5972456778
filled,common_ex_ci,PIP_topadj,2004,0.5349954795,0.526754197,169,0.5977456635
filled,common_ex_ci,PIP_topadj,2005,0.5337757872,0.5290067538,169,0.598286212
filled,common_ex_ci,PIP_topadj,2006,0.5310231102,0.5269890722,169,0.5988929893
filled,common_ex_ci,PIP_topadj,2007,0.5316086768,0.5279313858,169,0.5997324515
filled,common_ex_ci,PIP_topadj,2008,0.5274369783,0.5248116708,169,0.6006446564
filled,common_ex_ci,PIP_topadj,2009,0.5227810284,0.5222393348,169,0.6014007813
filled,common_ex_ci,PIP_topadj,2010,0.5209228399,0.5215122108,169,0.6021116008
filled,common_ex_ci,PIP_topadj,2011,0.5188281139,0.5234363344,169,0.602895916
filled,common_ex_ci,PIP_topadj,2012,0.5180092822,0.5231801176,169,0.6036322735
filled,common_ex_ci,PIP_topadj,2013,0.5178125488,0.5218103048,169,0.6043442019
filled,common_ex_ci,PIP_topadj,2014,0.516127396,0.5224580846,169,0.6051587065
filled,common_ex_ci,PIP_topadj,2015,0.5134547392,0.5228587575,169,0.6061145358
filled,common_ex_ci,PIP_topadj,2016,0.5115994177,0.5202706494,169,0.607062804
filled,common_ex_ci,PIP_topadj,2017,0.5085675527,0.5191196621,169,0.6080129399
filled,common_ex_ci,PIP_topadj,2018,0.5073607128,0.520678518,169,0.6091801156
filled,common_ex_ci,PIP_topadj,2019,0.5036298262,0.5176216378,169,0.6104712054
filled,common_ex_ci,PIP_topadj,2020,0.5019506501,0.5123600759,169,0.6117820229
filled,common_ex_ci,PIP_topadj,2021,0.5000539654,0.5107405462,169,0.6132752479
filled,common_ex_ci,PIP_topadj,2022,0.4974361222,0.5101703484,169,0.6148753855
filled,common_ex_ci,PIP_topadj,2023,0.4973001558,0.5109719528,169,0.6165015511
filled,common_ex_ci,PIP_topadj,2024,0.4971547616,0.5107738728,169,0.6181903146
filled,common_ex_ci,PIP_topadj_wb,1990,0.5209669045,0.5151893911,169,0.5965534888
filled,common_ex_ci,PIP_topadj_wb,1991,0.5228083404,0.5154063518,169,0.5963295799
filled,common_ex_ci,PIP_topadj_wb,1992,0.5245354714,0.5157373337,169,0.5961744785
filled,common_ex_ci,PIP_topadj_wb,1993,0.527952606,0.5226121471,169,0.5958656669
filled,common_ex_ci,PIP_topadj_wb,1994,0.530193073,0.5252383802,169,0.595687102
filled,common_ex_ci,PIP_topadj_wb,1995,0.5332794598,0.5310333208,169,0.5956198309
filled,common_ex_ci,PIP_topadj_wb,1996,0.5335850948,0.5326876228,169,0.5955811372
filled,common_ex_ci,PIP_topadj_wb,1997,0.5349210099,0.529203547,169,0.5956258524
filled,common_ex_ci,PIP_topadj_wb,1998,0.5372414548,0.5285762479,169,0.5957512747
filled,common_ex_ci,PIP_topadj_wb,1999,0.5357577507,0.52698212,169,0.5959621475
filled,common_ex_ci,PIP_topadj_wb,2000,0.536484855,0.5288627726,169,0.5962415076
filled,common_ex_ci,PIP_topadj_wb,2001,0.5361211184,0.5278641906,169,0.5965293604
filled,common_ex_ci,PIP_topadj_wb,2002,0.5339502395,0.5251182306,169,0.5968410732
filled,common_ex_ci,PIP_topadj_wb,2003,0.5332626689,0.5257196097,169,0.5972456778
filled,common_ex_ci,PIP_topadj_wb,2004,0.5321743689,0.5253912651,169,0.5977456635
filled,common_ex_ci,PIP_topadj_wb,2005,0.5317790499,0.5271386717,169,0.598286212
filled,common_ex_ci,PIP_topadj_wb,2006,0.5276532662,0.5249123106,169,0.5988929893
filled,common_ex_ci,PIP_topadj_wb,2007,0.5279689749,0.5257509665,169,0.5997324515
filled,common_ex_ci,PIP_topadj_wb,2008,0.5232571612,0.5221432984,169,0.6006446564
filled,common_ex_ci,PIP_topadj_wb,2009,0.5182831292,0.5186369602,169,0.6014007813
filled,common_ex_ci,PIP_topadj_wb,2010,0.516347123,0.5169179035,169,0.6021116008
filled,common_ex_ci,PIP_topadj_wb,2011,0.5138804021,0.5184673374,169,0.602895916
filled,common_ex_ci,PIP_topadj_wb,2012,0.5128385551,0.517837825,169,0.6036322735
filled,common_ex_ci,PIP_topadj_wb,2013,0.5116911198,0.5160339128,169,0.6043442019
filled,common_ex_ci,PIP_topadj_wb,2014,0.5101749373,0.5167339295,169,0.6051587065
filled,common_ex_ci,PIP_topadj_wb,2015,0.5071782014,0.5168112532,169,0.6061145358
filled,common_ex_ci,PIP_topadj_wb,2016,0.5048845078,0.5137517138,169,0.607062804
filled,common_ex_ci,PIP_topadj_wb,2017,0.501236616,0.5117714912,169,0.6080129399
filled,common_ex_ci,PIP_topadj_wb,2018,0.499262507,0.5128795085,169,0.6091801156
filled,common_ex_ci,PIP_topadj_wb,2019,0.4950093644,0.5094258116,169,0.6104712054
filled,common_ex_ci,PIP_topadj_wb,2020,0.4945944998,0.5056993317,169,0.6117820229
filled,common_ex_ci,PIP_topadj_wb,2021,0.4925993161,0.5053225978,169,0.6132752479
filled,common_ex_ci,PIP_topadj_wb,2022,0.490087543,0.5047647068,169,0.6148753855
filled,common_ex_ci,PIP_topadj_wb,2023,0.4893745113,0.5053989567,169,0.6165015511
filled,common_ex_ci,PIP_topadj_wb,2024,0.4888539528,0.5049701309,169,0.6181903146
filled,common_ex_ci,WID_posttax_per_capita,1990,0.5147973486,0.5056676196,169,0.5965534888
filled,common_ex_ci,WID_posttax_per_capita,1991,0.5189684607,0.5087090524,169,0.5963295799
filled,common_ex_ci,WID_posttax_per_capita,1992,0.521484708,0.5142460208,169,0.5961744785
filled,common_ex_ci,WID_posttax_per_capita,1993,0.5248014116,0.5165285468,169,0.5958656669
filled,common_ex_ci,WID_posttax_per_capita,1994,0.5278403696,0.5226701766,169,0.595687102
filled,common_ex_ci,WID_posttax_per_capita,1995,0.5303931289,0.5274316258,169,0.5956198309
filled,common_ex_ci,WID_posttax_per_capita,1996,0.5322977288,0.5323745154,169,0.5955811372
filled,common_ex_ci,WID_posttax_per_capita,1997,0.5325791176,0.5298373245,169,0.5956258524
filled,common_ex_ci,WID_posttax_per_capita,1998,0.5327707851,0.5275598125,169,0.5957512747
filled,common_ex_ci,WID_posttax_per_capita,1999,0.5312247093,0.5281916224,169,0.5959621475
filled,common_ex_ci,WID_posttax_per_capita,2000,0.5321813868,0.5326069014,169,0.5962415076
filled,common_ex_ci,WID_posttax_per_capita,2001,0.5330175886,0.5328617813,169,0.5965293604
filled,common_ex_ci,WID_posttax_per_capita,2002,0.5325378804,0.5325845453,169,0.5968410732
filled,common_ex_ci,WID_posttax_per_capita,2003,0.5323855601,0.5348632029,169,0.5972456778
filled,common_ex_ci,WID_posttax_per_capita,2004,0.5322987111,0.5346249997,169,0.5977456635
filled,common_ex_ci,WID_posttax_per_capita,2005,0.5331122531,0.5357791698,169,0.598286212
filled,common_ex_ci,WID_posttax_per_capita,2006,0.5314592337,0.534085909,169,0.5988929893
filled,common_ex_ci,WID_posttax_per_capita,2007,0.5336280394,0.5345918792,169,0.5997324515
filled,common_ex_ci,WID_posttax_per_capita,2008,0.5291232817,0.5335885532,169,0.6006446564
filled,common_ex_ci,WID_posttax_per_capita,2009,0.5247675919,0.5307006575,169,0.6014007813
filled,common_ex_ci,WID_posttax_per_capita,2010,0.5260076484,0.5287427159,169,0.6021116008
filled,common_ex_ci,WID_posttax_per_capita,2011,0.523573208,0.5283527516,169,0.602895916
filled,common_ex_ci,WID_posttax_per_capita,2012,0.5225528888,0.5281907659,169,0.6036322735
filled,common_ex_ci,WID_posttax_per_capita,2013,0.5223365539,0.52621581,169,0.6043442019
filled,common_ex_ci,WID_posttax_per_capita,2014,0.5205091897,0.5264873148,169,0.6051587065
filled,common_ex_ci,WID_posttax_per_capita,2015,0.5193126905,0.5272149892,169,0.6061145358
filled,common_ex_ci,WID_posttax_per_capita,2016,0.5174292893,0.5257375125,169,0.607062804
filled,common_ex_ci,WID_posttax_per_capita,2017,0.5170914229,0.5263622318,169,0.6080129399
filled,common_ex_ci,WID_posttax_per_capita,2018,0.5164598546,0.5299911363,169,0.6091801156
filled,common_ex_ci,WID_posttax_per_capita,2019,0.5140949835,0.5279004416,169,0.6104712054
filled,common_ex_ci,WID_posttax_per_capita,2020,0.5124497894,0.5244878001,169,0.6117820229
filled,common_ex_ci,WID_posttax_per_capita,2021,0.5125860146,0.5261078197,169,0.6132752479
filled,common_ex_ci,WID_posttax_per_capita,2022,0.513582502,0.5280572459,169,0.6148753855
filled,common_ex_ci,WID_posttax_per_capita,2023,0.5137956696,0.5294976924,169,0.6165015511
filled,common_ex_ci,WID_posttax_per_capita,2024,0.5144835047,0.5305857039,169,0.6181903146
filled,common_ex_ci,WID_pretax_per_capita,1990,0.5506061217,0.5382598049,169,0.5965534888
filled,common_ex_ci,WID_pretax_per_capita,1991,0.5553047556,0.5426710717,169,0.5963295799
filled,common_ex_ci,WID_pretax_per_capita,1992,0.5590949088,0.5506134881,169,0.5961744785
filled,common_ex_ci,WID_pretax_per_capita,1993,0.5629474546,0.5537773818,169,0.5958656669
filled,common_ex_ci,WID_pretax_per_capita,1994,0.5664693811,0.5595924372,169,0.595687102
filled,common_ex_ci,WID_pretax_per_capita,1995,0.5694290354,0.5652727272,169,0.5956198309
filled,common_ex_ci,WID_pretax_per_capita,1996,0.5715804743,0.5705026411,169,0.5955811372
filled,common_ex_ci,WID_pretax_per_capita,1997,0.5722023176,0.5681719382,169,0.5956258524
filled,common_ex_ci,WID_pretax_per_capita,1998,0.5729560875,0.5658727379,169,0.5957512747
filled,common_ex_ci,WID_pretax_per_capita,1999,0.5720796567,0.5666994082,169,0.5959621475
filled,common_ex_ci,WID_pretax_per_capita,2000,0.5733931692,0.569733368,169,0.5962415076
filled,common_ex_ci,WID_pretax_per_capita,2001,0.574782903,0.5715889674,169,0.5965293604
filled,common_ex_ci,WID_pretax_per_capita,2002,0.5743002736,0.5716784402,169,0.5968410732
filled,common_ex_ci,WID_pretax_per_capita,2003,0.5748859144,0.5737069169,169,0.5972456778
filled,common_ex_ci,WID_pretax_per_capita,2004,0.5755716788,0.5752684177,169,0.5977456635
filled,common_ex_ci,WID_pretax_per_capita,2005,0.5770749408,0.5781285877,169,0.598286212
filled,common_ex_ci,WID_pretax_per_capita,2006,0.576460338,0.5782047795,169,0.5988929893
filled,common_ex_ci,WID_pretax_per_capita,2007,0.5780292265,0.5788140807,169,0.5997324515
filled,common_ex_ci,WID_pretax_per_capita,2008,0.5750375878,0.5785613639,169,0.6006446564
filled,common_ex_ci,WID_pretax_per_capita,2009,0.571888793,0.5753534746,169,0.6014007813
filled,common_ex_ci,WID_pretax_per_capita,2010,0.5721871219,0.5726287359,169,0.6021116008
filled,common_ex_ci,WID_pretax_per_capita,2011,0.5703947214,0.5729183934,169,0.602895916
filled,common_ex_ci,WID_pretax_per_capita,2012,0.5697818069,0.572906416,169,0.6036322735
filled,common_ex_ci,WID_pretax_per_capita,2013,0.5696147369,0.571568222,169,0.6043442019
filled,common_ex_ci,WID_pretax_per_capita,2014,0.5683474425,0.5719958655,169,0.6051587065
filled,common_ex_ci,WID_pretax_per_capita,2015,0.5669912411,0.5729308606,169,0.6061145358
filled,common_ex_ci,WID_pretax_per_capita,2016,0.5660900611,0.5719808824,169,0.607062804
filled,common_ex_ci,WID_pretax_per_capita,2017,0.5659083045,0.572385247,169,0.6080129399
filled,common_ex_ci,WID_pretax_per_capita,2018,0.565505595,0.5754433337,169,0.6091801156
filled,common_ex_ci,WID_pretax_per_capita,2019,0.5638969009,0.5735664111,169,0.6104712054
filled,common_ex_ci,WID_pretax_per_capita,2020,0.5662434886,0.5757311594,169,0.6117820229
filled,common_ex_ci,WID_pretax_per_capita,2021,0.5647328009,0.5760704082,169,0.6132752479
filled,common_ex_ci,WID_pretax_per_capita,2022,0.5634212537,0.5756090752,169,0.6148753855
filled,common_ex_ci,WID_pretax_per_capita,2023,0.5632755953,0.5760332152,169,0.6165015511
filled,common_ex_ci,WID_pretax_per_capita,2024,0.5633734018,0.5762286886,169,0.6181903146
filled,own,PIP,1990,0.3952120594,0.3545238094,171,0.9756186082
filled,own,PIP,1991,0.395353403,0.3541830138,171,0.9757108754
filled,own,PIP,1992,0.3953338905,0.3548946947,171,0.9755072096
filled,own,PIP,1993,0.3959766232,0.3595834099,171,0.9751027792
filled,own,PIP,1994,0.3971239141,0.3612535674,171,0.9747298923
filled,own,PIP,1995,0.3980056259,0.3644853734,171,0.9744357305
filled,own,PIP,1996,0.3981318832,0.3665480221,171,0.9741734531
filled,own,PIP,1997,0.3979819967,0.3670432245,171,0.9739393291
filled,own,PIP,1998,0.3979943403,0.3686479273,171,0.9737549575
filled,own,PIP,1999,0.3958533732,0.3701645551,171,0.9736278973
filled,own,PIP,2000,0.3950735377,0.3714446934,171,0.9735655247
filled,own,PIP,2001,0.3946702612,0.3731260988,171,0.9734907193
filled,own,PIP,2002,0.3928633322,0.3738527138,171,0.9732736033
filled,own,PIP,2003,0.3919609087,0.3732037085,171,0.9730180952
filled,own,PIP,2004,0.3917294067,0.3725203294,171,0.9728401042
filled,own,PIP,2005,0.3924370526,0.3727364938,171,0.9726625269
filled,own,PIP,2006,0.3901829521,0.3732539963,171,0.9724620672
filled,own,PIP,2007,0.387414352,0.3738977754,171,0.9723389129
filled,own,PIP,2008,0.3859557237,0.3737238416,171,0.9721989726
filled,own,PIP,2009,0.383113577,0.3725391433,171,0.9720158175
filled,own,PIP,2010,0.3813906426,0.3726519961,171,0.9718758423
filled,own,PIP,2011,0.3796311994,0.3713655017,171,0.9717408017
filled,own,PIP,2012,0.3794814175,0.3710412727,171,0.9715659076
filled,own,PIP,2013,0.3779080439,0.3655667438,171,0.9713635263
filled,own,PIP,2014,0.3772488279,0.3641263921,171,0.9711555822
filled,own,PIP,2015,0.3757270367,0.3623806703,171,0.9709639228
filled,own,PIP,2016,0.3738587896,0.3607542209,171,0.9708187294
filled,own,PIP,2017,0.371381561,0.3601830067,171,0.9707716802
filled,own,PIP,2018,0.3697690268,0.3584365648,171,0.9707880983
filled,own,PIP,2019,0.3670644777,0.3557814188,171,0.9707303103
filled,own,PIP,2020,0.3660502035,0.3501686977,171,0.9706354595
filled,own,PIP,2021,0.3640020671,0.3473076271,171,0.9705867902
filled,own,PIP,2022,0.362583061,0.3467231411,171,0.970449181
filled,own,PIP,2023,0.3618728739,0.3462720182,171,0.9702295189
filled,own,PIP,2024,0.3612655559,0.3455885117,171,0.9700520411
filled,own,PIP_consinc,1990,0.4645162161,0.4421342733,171,0.9756186082
filled,own,PIP_consinc,1991,0.4646552269,0.4417521587,171,0.9757108754
filled,own,PIP_consinc,1992,0.46404265,0.4422355418,171,0.9755072096
filled,own,PIP_consinc,1993,0.4663727988,0.4481703636,171,0.9751027792
filled,own,PIP_consinc,1994,0.4675662337,0.4500008049,171,0.9747298923
filled,own,PIP_consinc,1995,0.4694885101,0.4527829521,171,0.9744357305
filled,own,PIP_consinc,1996,0.4700342934,0.4555280167,171,0.9741734531
filled,own,PIP_consinc,1997,0.4713211853,0.4563815955,171,0.9739393291
filled,own,PIP_consinc,1998,0.474801366,0.4586116372,171,0.9737549575
filled,own,PIP_consinc,1999,0.4725829437,0.4592394629,171,0.9736278973
filled,own,PIP_consinc,2000,0.4737908922,0.461400957,171,0.9735655247
filled,own,PIP_consinc,2001,0.473420846,0.4630156963,171,0.9734907193
filled,own,PIP_consinc,2002,0.4718797759,0.4637492213,171,0.9732736033
filled,own,PIP_consinc,2003,0.4709434726,0.4631010445,171,0.9730180952
filled,own,PIP_consinc,2004,0.4706701548,0.4626158281,171,0.9728401042
filled,own,PIP_consinc,2005,0.4692713493,0.4630053323,171,0.9726625269
filled,own,PIP_consinc,2006,0.4670976181,0.463203313,171,0.9724620672
filled,own,PIP_consinc,2007,0.4663207848,0.4640678528,171,0.9723389129
filled,own,PIP_consinc,2008,0.4635659427,0.4635610788,171,0.9721989726
filled,own,PIP_consinc,2009,0.4594955695,0.4624729486,171,0.9720158175
filled,own,PIP_consinc,2010,0.4557134186,0.462399168,171,0.9718758423
filled,own,PIP_consinc,2011,0.4534365599,0.4616306245,171,0.9717408017
filled,own,PIP_consinc,2012,0.452571131,0.4611078182,171,0.9715659076
filled,own,PIP_consinc,2013,0.4510595218,0.456277481,171,0.9713635263
filled,own,PIP_consinc,2014,0.4490373312,0.454447162,171,0.9711555822
filled,own,PIP_consinc,2015,0.447726589,0.4532937966,171,0.9709639228
filled,own,PIP_consinc,2016,0.44590222,0.4518070311,171,0.9708187294
filled,own,PIP_consinc,2017,0.4429233523,0.4509957778,171,0.9707716802
filled,own,PIP_consinc,2018,0.4421355998,0.4499041775,171,0.9707880983
filled,own,PIP_consinc,2019,0.439531774,0.4477994984,171,0.9707303103
filled,own,PIP_consinc,2020,0.436623478,0.4413422503,171,0.9706354595
filled,own,PIP_consinc,2021,0.4340353863,0.4364023506,171,0.9705867902
filled,own,PIP_consinc,2022,0.4319812143,0.4355841529,171,0.970449181
filled,own,PIP_consinc,2023,0.4313497889,0.4353201106,171,0.9702295189
filled,own,PIP_consinc,2024,0.4307568602,0.434765968,171,0.9700520411
filled,own,PIP_consinc_wb,1990,0.4649035065,0.4513251559,171,0.9756186082
filled,own,PIP_consinc_wb,1991,0.4655519379,0.4508896788,171,0.9757108754
filled,own,PIP_consinc_wb,1992,0.4659123815,0.4513409144,171,0.9755072096
filled,own,PIP_consinc_wb,1993,0.4679886583,0.4566216424,171,0.9751027792
filled,own,PIP_consinc_wb,1994,0.4691557832,0.4581656388,171,0.9747298923
filled,own,PIP_consinc_wb,1995,0.4711327583,0.4610826153,171,0.9744357305
filled,own,PIP_consinc_wb,1996,0.4712662374,0.4629695073,171,0.9741734531
filled,own,PIP_consinc_wb,1997,0.4726536191,0.4633891296,171,0.9739393291
filled,own,PIP_consinc_wb,1998,0.4743530105,0.4656307696,171,0.9737549575
filled,own,PIP_consinc_wb,1999,0.473555766,0.4664890476,171,0.9736278973
filled,own,PIP_consinc_wb,2000,0.4737429127,0.4677536829,171,0.9735655247
filled,own,PIP_consinc_wb,2001,0.4730375559,0.4687759749,171,0.9734907193
filled,own,PIP_consinc_wb,2002,0.4705546835,0.4683013294,171,0.9732736033
filled,own,PIP_consinc_wb,2003,0.4691099625,0.4665882232,171,0.9730180952
filled,own,PIP_consinc_wb,2004,0.4677582271,0.4645849321,171,0.9728401042
filled,own,PIP_consinc_wb,2005,0.4668123553,0.4632837777,171,0.9726625269
filled,own,PIP_consinc_wb,2006,0.4633862417,0.4626842938,171,0.9724620672
filled,own,PIP_consinc_wb,2007,0.4614159701,0.4623723656,171,0.9723389129
filled,own,PIP_consinc_wb,2008,0.4579440532,0.4609222216,171,0.9721989726
filled,own,PIP_consinc_wb,2009,0.4539932827,0.4586856995,171,0.9720158175
filled,own,PIP_consinc_wb,2010,0.4504195035,0.4571411723,171,0.9718758423
filled,own,PIP_consinc_wb,2011,0.4476201159,0.454417057,171,0.9717408017
filled,own,PIP_consinc_wb,2012,0.4464293579,0.4525593475,171,0.9715659076
filled,own,PIP_consinc_wb,2013,0.4437493347,0.4444001703,171,0.9713635263
filled,own,PIP_consinc_wb,2014,0.4418328515,0.4412957491,171,0.9711555822
filled,own,PIP_consinc_wb,2015,0.4401171292,0.4384171148,171,0.9709639228
filled,own,PIP_consinc_wb,2016,0.4377522376,0.4354786208,171,0.9708187294
filled,own,PIP_consinc_wb,2017,0.4343889241,0.4336403154,171,0.9707716802
filled,own,PIP_consinc_wb,2018,0.4322703274,0.4308358088,171,0.9707880983
filled,own,PIP_consinc_wb,2019,0.4289434542,0.4273387509,171,0.9707303103
filled,own,PIP_consinc_wb,2020,0.4275499892,0.4214749165,171,0.9706354595
filled,own,PIP_consinc_wb,2021,0.4248054007,0.4160101214,171,0.9705867902
filled,own,PIP_consinc_wb,2022,0.4224498223,0.4148249987,171,0.970449181
filled,own,PIP_consinc_wb,2023,0.4214822955,0.4136640052,171,0.9702295189
filled,own,PIP_consinc_wb,2024,0.420416121,0.4124399658,171,0.9700520411
filled,own,PIP_topadj,1990,0.5199373135,0.4929519842,171,0.9756186082
filled,own,PIP_topadj,1991,0.5215610761,0.4928057241,171,0.9757108754
filled,own,PIP_topadj,1992,0.5221529195,0.494103187,171,0.9755072096
filled,own,PIP_topadj,1993,0.5259240263,0.5020936452,171,0.9751027792
filled,own,PIP_topadj,1994,0.5280223828,0.5046664665,171,0.9747298923
filled,own,PIP_topadj,1995,0.5305730015,0.5082958796,171,0.9744357305
filled,own,PIP_topadj,1996,0.5319424938,0.5130326676,171,0.9741734531
filled,own,PIP_topadj,1997,0.5330789028,0.5141550562,171,0.9739393291
filled,own,PIP_topadj,1998,0.5366643974,0.5167892126,171,0.9737549575
filled,own,PIP_topadj,1999,0.5340705565,0.5183484858,171,0.9736278973
filled,own,PIP_topadj,2000,0.5361531383,0.5230300683,171,0.9735655247
filled,own,PIP_topadj,2001,0.5363791656,0.5252366646,171,0.9734907193
filled,own,PIP_topadj,2002,0.5351290011,0.5286554916,171,0.9732736033
filled,own,PIP_topadj,2003,0.5351476677,0.5302401473,171,0.9730180952
filled,own,PIP_topadj,2004,0.5350180434,0.5315373022,171,0.9728401042
filled,own,PIP_topadj,2005,0.5338377852,0.5336024128,171,0.9726625269
filled,own,PIP_topadj,2006,0.5311715392,0.5341304922,171,0.9724620672
filled,own,PIP_topadj,2007,0.531797527,0.5362478442,171,0.9723389129
filled,own,PIP_topadj,2008,0.5276938511,0.5349025971,171,0.9721989726
filled,own,PIP_topadj,2009,0.5231431245,0.534880836,171,0.9720158175
filled,own,PIP_topadj,2010,0.5213454095,0.5356002556,171,0.9718758423
filled,own,PIP_topadj,2011,0.5192125453,0.5345527518,171,0.9717408017
filled,own,PIP_topadj,2012,0.5183734881,0.5333127537,171,0.9715659076
filled,own,PIP_topadj,2013,0.5180821924,0.5291813651,171,0.9713635263
filled,own,PIP_topadj,2014,0.5163555023,0.5275654322,171,0.9711555822
filled,own,PIP_topadj,2015,0.5136955106,0.5271701159,171,0.9709639228
filled,own,PIP_topadj,2016,0.5118663132,0.5256520186,171,0.9708187294
filled,own,PIP_topadj,2017,0.5089153475,0.5263996761,171,0.9707716802
filled,own,PIP_topadj,2018,0.5076713753,0.5256899616,171,0.9707880983
filled,own,PIP_topadj,2019,0.5039249167,0.5218674303,171,0.9707303103
filled,own,PIP_topadj,2020,0.502247896,0.5179603076,171,0.9706354595
filled,own,PIP_topadj,2021,0.5003004817,0.5145859338,171,0.9705867902
filled,own,PIP_topadj,2022,0.4977418998,0.5150833251,171,0.970449181
filled,own,PIP_topadj,2023,0.4976030661,0.5154048212,171,0.9702295189
filled,own,PIP_topadj,2024,0.4974594915,0.5152337094,171,0.9700520411
filled,own,PIP_topadj_wb,1990,0.5204218914,0.5009273269,171,0.9756186082
filled,own,PIP_topadj_wb,1991,0.5222238793,0.5006478733,171,0.9757108754
filled,own,PIP_topadj_wb,1992,0.5239560126,0.501925137,171,0.9755072096
filled,own,PIP_topadj_wb,1993,0.5274523444,0.5099557634,171,0.9751027792
filled,own,PIP_topadj_wb,1994,0.5296719969,0.5117532532,171,0.9747298923
filled,own,PIP_topadj_wb,1995,0.5327695519,0.5167162893,171,0.9744357305
filled,own,PIP_topadj_wb,1996,0.5331270613,0.51959895,171,0.9741734531
filled,own,PIP_topadj_wb,1997,0.534541691,0.520628973,171,0.9739393291
filled,own,PIP_topadj_wb,1998,0.5369349028,0.5235803814,171,0.9737549575
filled,own,PIP_topadj_wb,1999,0.5355462831,0.5251660164,171,0.9736278973
filled,own,PIP_topadj_wb,2000,0.5363410608,0.5288355551,171,0.9735655247
filled,own,PIP_topadj_wb,2001,0.536054311,0.5305373639,171,0.9734907193
filled,own,PIP_topadj_wb,2002,0.5340266237,0.5327294798,171,0.9732736033
filled,own,PIP_topadj_wb,2003,0.533363323,0.5333745053,171,0.9730180952
filled,own,PIP_topadj_wb,2004,0.532301024,0.5333607752,171,0.9728401042
filled,own,PIP_topadj_wb,2005,0.5319054575,0.5340476623,171,0.9726625269
filled,own,PIP_topadj_wb,2006,0.5278662859,0.5338983822,171,0.9724620672
filled,own,PIP_topadj_wb,2007,0.5282072512,0.5353206663,171,0.9723389129
filled,own,PIP_topadj_wb,2008,0.5235606164,0.5333501502,171,0.9721989726
filled,own,PIP_topadj_wb,2009,0.518677026,0.5321183235,171,0.9720158175
filled,own,PIP_topadj_wb,2010,0.5167774418,0.5313878562,171,0.9718758423
filled,own,PIP_topadj_wb,2011,0.5142351043,0.5286975199,171,0.9717408017
filled,own,PIP_topadj_wb,2012,0.5131487451,0.5263339476,171,0.9715659076
filled,own,PIP_topadj_wb,2013,0.5118401314,0.5193636227,171,0.9713635263
filled,own,PIP_topadj_wb,2014,0.5102468605,0.5167033673,171,0.9711555822
